date,country,sector,sector_label,ticker,tariff_sensitivity,open,high,low,close,volume,daily_return_pct,weekly_return_pct,indexed_to_100,volatility_10d
2023-12-19,USA,Energy,Energy (USA),XLE,Low,39.24068514313067,39.678038017669806,39.15228667359421,39.636165618896484,36862400,1.1998016595961003,5.9215184120798625,153.94324267042714,1.3952120497300424
2023-12-20,USA,Energy,Energy (USA),XLE,Low,39.77573676490292,40.00837062710214,39.22207058667229,39.26859664916992,39818200,-0.9273575382158672,3.4989053415811933,152.515638404949,1.3221322103790984
2023-12-21,USA,Energy,Energy (USA),XLE,Low,39.3476936698822,39.48262174401407,39.05457626383029,39.42213821411133,26062800,0.391003443064597,0.9366718963367049,153.11197980232433,1.2664320348103653
2023-12-22,USA,Energy,Energy (USA),XLE,Low,39.70594909166317,39.88275311297805,39.47796888228017,39.538455963134766,25037800,0.2950569256078506,1.7748795538891082,153.56374730266637,1.2513907046836412
2023-12-26,USA,Energy,Energy (USA),XLE,Low,39.87345149136888,40.092127938766055,39.75248441172469,39.87810516357422,25983400,0.8590350638784106,1.8175262440177198,154.88291373740194,1.252765595647268
2023-12-27,USA,Energy,Energy (USA),XLE,Low,39.87810588959591,40.01303398831262,39.557069946107454,39.7013053894043,20238200,-0.4433504888076145,0.16434427874314483,154.19623958226768,1.1259777030557447
2023-12-28,USA,Energy,Energy (USA),XLE,Low,39.49658523233959,39.650124465945346,39.082497153617496,39.09645462036133,26198000,-1.5235034795717195,-0.43837071731014365,151.84705450686306,1.2665772311769923
2023-12-29,USA,Energy,Energy (USA),XLE,Low,39.231382944269185,39.26860522227806,38.891735869433845,39.008052825927734,24345400,-0.22611204850159217,-1.0503879468297561,151.5037100213283,0.8688698485698129
2024-01-02,USA,Energy,Energy (USA),XLE,Low,39.28256026353659,39.78970045867405,39.2267268499708,39.42679214477539,39301800,1.0734689083719884,-0.2824182574643008,153.1300552434373,0.9089773357709569
2024-01-03,USA,Energy,Energy (USA),XLE,Low,39.48727818389149,40.21309479245598,39.28721289438827,40.06886291503906,37936000,1.6285138489227968,0.47835209492121944,155.6237993999398,1.0060514207001465
2024-01-04,USA,Energy,Energy (USA),XLE,Low,40.35732537716713,40.52947572996871,39.34304149654635,39.36630630493164,42049000,-1.7533729659289454,-0.8437986640158712,152.89513377270978,1.1178386511922855
2024-01-05,USA,Energy,Energy (USA),XLE,Low,39.74316950925917,39.76178064482937,39.217418240817736,39.39887237548828,34029200,0.08272574598282567,0.7735170824657134,153.0216174126947,1.0758707745891154
2024-01-08,USA,Energy,Energy (USA),XLE,Low,38.72889029549953,38.989442674729574,38.198485292716036,38.94291305541992,47218600,-1.1572902790792372,-0.1669905719172804,151.25071310948778,1.1295495828465314
2024-01-09,USA,Energy,Energy (USA),XLE,Low,38.99409104627888,39.03596699183525,38.235705851713895,38.319454193115234,33750400,-1.6009558951520675,-2.8085925621186836,148.82925590150188,1.2091203879107544
2024-01-10,USA,Energy,Energy (USA),XLE,Low,38.39389557012961,38.407856585260475,37.78904958711592,37.942588806152344,33159800,-0.9834831807980171,-5.306549660256676,147.36554520160377,1.1508271564020074
2024-01-11,USA,Energy,Energy (USA),XLE,Low,38.14731189952373,38.24501772685285,37.88676302664606,38.04030227661133,38588600,0.2575297931256104,-3.3683729889440905,147.74505538529988,1.1750934034424467
2024-01-12,USA,Energy,Energy (USA),XLE,Low,38.62653117545454,38.7800704013111,38.23570792750503,38.46834182739258,38769200,1.1252264707802384,-2.3618202552279755,149.4075218577642,1.1970956508692896
2024-01-16,USA,Energy,Energy (USA),XLE,Low,38.38458746962445,38.43576720356083,37.5284965559814,37.5517578125,36031200,-2.382696969381448,-3.572293734010501,145.84759336243133,1.3899726504375052
2024-01-17,USA,Energy,Energy (USA),XLE,Low,37.165595264207404,37.61225198246353,37.081846907677374,37.24003982543945,39284200,-0.8301022514498269,-2.8168834614291427,144.6369092062444,1.2974339844877687
2024-01-18,USA,Energy,Energy (USA),XLE,Low,37.24933367658559,37.28190227600203,36.74684722126221,37.17954635620117,35705600,-0.16244201005648495,-2.0110447756992444,144.4019581036462,1.0642024036606303
2024-01-19,USA,Energy,Energy (USA),XLE,Low,37.16093982810371,37.305171707728306,37.0306618645749,37.30051803588867,39940200,0.3253715861095241,-1.9447380710681306,144.87180104510128,1.0472575795612378
2024-01-22,USA,Energy,Energy (USA),XLE,Low,37.22142518263331,37.52384997218455,36.97948748081935,37.440101623535156,30136800,0.3742135364237731,-2.6729517182496054,145.41393093507293,1.070095077018715
2024-01-23,USA,Energy,Energy (USA),XLE,Low,37.37960999458146,37.82161649475328,37.323780135405734,37.51919174194336,24709200,0.21124440099939967,-0.08672315879124648,145.7211097224464,1.0646835151425216
2024-01-24,USA,Energy,Energy (USA),XLE,Low,37.71460935967263,38.07286757847102,37.5378088612511,38.054256439208984,33841000,1.426109338777315,2.1864010285330693,147.7992520767682,1.1043286555097607
2024-01-25,USA,Energy,Energy (USA),XLE,Low,38.32410456583399,38.92430036926005,38.09612082015381,38.91033935546875,37609400,2.249637744538102,4.655228933364586,151.12419983763218,1.2665531321190109
2024-01-26,USA,Energy,Energy (USA),XLE,Low,38.868470878610786,39.212768042878764,38.58465724802011,39.19881057739258,36469600,0.7413742123616007,5.089185462994017,152.24459568386618,1.275682290730118
2024-01-29,USA,Energy,Energy (USA),XLE,Low,39.13832854601331,39.19881208201223,38.73354428281921,39.14297866821289,29680600,-0.14243266149480682,4.548270359414008,152.02774965425164,1.2481140883424346
2024-01-30,USA,Energy,Energy (USA),XLE,Low,38.75681370626177,39.557071434378436,38.60792813478517,39.547767639160156,35341200,1.0341291969075073,5.406768651012861,153.59991300082768,0.8824037200385405
2024-01-31,USA,Energy,Energy (USA),XLE,Low,39.547761279081975,39.6222058277041,38.789376075979234,38.807987213134766,38580800,-1.8705997081181924,1.980674028225593,150.7266734765644,1.0953078940788643
2024-02-01,USA,Energy,Energy (USA),XLE,Low,39.040620842480905,39.22207499139711,38.445075106612556,38.8033332824707,51101400,-0.01199219799393747,-0.275006784239229,150.70859803545142,1.0874441252993772
2024-02-02,USA,Energy,Energy (USA),XLE,Low,39.129017527070125,39.16623979944031,38.53347536799211,38.859161376953125,38075000,0.14387448128752034,-0.8664783329812131,150.92542924913062,1.0909620733664913
2024-02-05,USA,Energy,Energy (USA),XLE,Low,38.62187733920555,38.994089413405156,38.342717396128016,38.76145553588867,31593600,-0.25143579429482976,-0.9746911075881992,150.54594869730516,1.1113459881464147
2024-02-06,USA,Energy,Energy (USA),XLE,Low,38.9522221712805,39.26860442853727,38.72424193507999,38.8870849609375,28056200,0.32410915253817674,-1.6705941135561009,151.03388189580858,1.1103191427179318
2024-02-07,USA,Energy,Energy (USA),XLE,Low,38.998747498592806,39.166244193338166,38.64979664282526,38.96617889404297,26920400,0.20339383418663814,0.4076266054186428,151.34107549911738,1.0458473685969087
2024-02-08,USA,Energy,Energy (USA),XLE,Low,38.94291093035668,39.51053817772859,38.933607136829394,39.36630630493164,36201000,1.0268582197312748,1.4508367576639536,152.89513377270978,0.8353348529231759
2024-02-09,USA,Energy,Energy (USA),XLE,Low,39.44074603227145,39.60824270806022,38.719583141797116,38.76145553588867,38073400,-1.5364681775267175,-0.25143579429482976,150.54594869730516,0.9497217979857434
2024-02-12,USA,Energy,Energy (USA),XLE,Low,38.89638177243241,39.30116597807561,38.89638177243241,39.18950271606445,25893800,1.1043114203476145,1.1043114203476145,152.20844480164018,1.0236622858878233
2024-02-13,USA,Energy,Energy (USA),XLE,Low,39.22672458963746,39.36165266902957,38.54278039914122,38.79402542114258,41156800,-1.0091408859846607,-0.2393070601419467,150.67244715322542,1.0016828865932315
2024-02-14,USA,Energy,Energy (USA),XLE,Low,39.07784160343429,39.198812225586806,38.55209026631667,38.75680923461914,40894600,-0.09593277861583704,-0.5373112410974379,150.52790288806287,0.8090924129170464
2024-02-15,USA,Energy,Energy (USA),XLE,Low,38.74750270875602,39.94789451234283,38.71493410399414,39.83623123168945,43364400,2.785115747108846,1.1937236963960318,154.72027921519103,1.1983005050856623
2024-02-16,USA,Energy,Energy (USA),XLE,Low,39.99906555743157,40.129339948150076,39.69664083628594,39.812957763671875,26960800,-0.05842286606435598,2.712752174153099,154.62988719369073,1.2023571008637468
2024-02-20,USA,Energy,Energy (USA),XLE,Low,39.854838401617656,39.87809966001042,39.39887443064122,39.45005416870117,28995600,-0.9115213120433951,0.6648501118385219,153.22040281713157,1.2500702675480058
2024-02-21,USA,Energy,Energy (USA),XLE,Low,39.61754962069555,40.227049237261085,39.58963114189314,40.18982696533203,28745800,1.8752136396755104,3.5979806917091572,156.09361270952417,1.3608187699737513
2024-02-22,USA,Energy,Energy (USA),XLE,Low,39.93393085468159,40.42711352167413,39.743169378000395,40.25961685180664,35206800,0.1736506268982252,3.8775318372832768,156.36467024654235,1.3611789505676632
2024-02-23,USA,Energy,Energy (USA),XLE,Low,39.868794552829954,40.12468968498603,39.61289587096265,39.994415283203125,28952400,-0.658728496050287,0.3970858854434933,155.3346516058733,1.3703696404672003
2024-02-26,USA,Energy,Energy (USA),XLE,Low,39.947894849744905,40.399205197908366,39.74782954745734,40.134002685546875,23376400,0.34901723491973513,0.8063829966633129,155.87679631178034,1.2327819790233427
2024-02-27,USA,Energy,Energy (USA),XLE,Low,40.171218293093496,40.34336864904004,39.757130254192376,39.961849212646484,26317400,-0.4289466820671439,1.2973240588129764,155.20816796588838,1.2246029660155597
2024-02-28,USA,Energy,Energy (USA),XLE,Low,40.013033519137394,40.31545831963138,39.72456618563805,39.88275909423828,26679600,-0.19791406045137627,-0.764043774954859,154.90098917851492,1.1606551106842287
2024-02-29,USA,Energy,Energy (USA),XLE,Low,39.966499882435464,40.20843754721791,39.854836617898265,40.078163146972656,27335400,0.48994617516973094,-0.45070897098178353,155.6599206502951,1.1541622466867696
2024-03-01,USA,Energy,Energy (USA),XLE,Low,40.366629866160814,40.72953813315803,40.296838995651086,40.54343032836914,32459600,1.1608994646044035,1.372729270520412,157.46697583572802,0.8449817229770229
2024-03-04,USA,Energy,Energy (USA),XLE,Low,40.52017123542531,40.627184391925084,40.07351457077507,40.11073684692383,33198000,-1.067234513559523,-0.05797039185285735,155.7864339221507,0.9322345993629605
2024-03-05,USA,Energy,Energy (USA),XLE,Low,40.050249870628924,40.66905684703535,39.99907013274802,40.408504486083984,32174200,0.7423639219008571,1.117704215990467,156.94293620280467,0.8824710256970804
2024-03-06,USA,Energy,Energy (USA),XLE,Low,40.74815284834584,40.96217560025613,40.44572808270967,40.53413009643555,28008800,0.3108890367244932,1.6332144941581195,157.4308545853727,0.6755375605800993
2024-03-07,USA,Energy,Energy (USA),XLE,Low,40.58995452183095,41.10640197021042,40.557385923721924,40.878421783447266,24569200,0.8493871366983985,1.9967447947650152,158.76805201341523,0.7176110016671501
2024-03-08,USA,Energy,Energy (USA),XLE,Low,40.82259021831962,41.03196282963145,40.720230748306435,41.02265548706055,28252000,0.3528357928722414,1.1820044697995913,159.32824252856457,0.6590745658677531
2024-03-11,USA,Energy,Energy (USA),XLE,Low,41.0319645324578,41.460010015993994,40.72488610967448,41.44605255126953,24983800,1.0321054529064622,3.3290729847265554,160.97267800772192,0.703662654502795
2024-03-12,USA,Energy,Energy (USA),XLE,Low,41.44140012765668,41.55771707014473,41.162240175627616,41.380916595458984,23780600,-0.15715840665397884,2.406454091142818,160.71969591181673,0.6760368611964747
2024-03-13,USA,Energy,Energy (USA),XLE,Low,41.813615248435276,42.26957566953348,41.74382437385986,42.041595458984375,42725200,1.596578611305799,3.7190026255957243,163.28571220090055,0.7482702361256229
2024-03-14,USA,Energy,Energy (USA),XLE,Low,42.20909407404294,42.492907707212034,42.0462510590389,42.47429656982422,35946000,1.0292214320505089,3.903954009846733,164.96628374634852,0.7642401044486868
2024-03-15,USA,Energy,Energy (USA),XLE,Low,42.44172901833012,42.906996815418225,42.34402320690701,42.599918365478516,37753400,0.2957595670779023,3.8448580660885634,165.45418731298122,0.7403978040561907
2024-03-18,USA,Energy,Energy (USA),XLE,Low,42.77064138682038,42.897277303994066,42.414179297208996,42.747188568115234,30496800,0.3457053635014917,3.1393484704874464,166.02617131266,0.5061788333464359
2024-03-19,USA,Energy,Energy (USA),XLE,Low,42.74250092929192,43.26781333881025,42.71436040716706,43.234981536865234,28545800,1.141111228806846,4.48048301958035,167.92071459626686,0.5302904486815125
2024-03-20,USA,Energy,Energy (USA),XLE,Low,42.98639179503201,43.32878003104129,42.92072819967687,43.17400360107422,32659400,-0.14103842218371465,2.693542263862514,167.68388186988068,0.5819494803891385
2024-03-21,USA,Energy,Energy (USA),XLE,Low,43.24904815377002,43.52108510604869,43.113029677630685,43.431968688964844,23334200,0.5975009644095364,2.2547097809290095,168.68579468121257,0.5770432069699705
2024-03-22,USA,Energy,Energy (USA),XLE,Low,43.45073094246609,43.55860890062487,43.230287325044344,43.338165283203125,17948800,-0.2159777891568404,1.7329773061792064,168.32147083123843,0.6306717199760596
2024-03-25,USA,Energy,Energy (USA),XLE,Low,43.48825973634541,44.032330142942534,43.47887717610852,43.74153518676758,35074400,0.9307498389203639,2.326109978128521,169.88812264986856,0.6228716165558907
2024-03-26,USA,Energy,Energy (USA),XLE,Low,43.7837428411962,43.88223824624954,43.31940633783101,43.403831481933594,35373800,-0.7720435585812369,0.3905401114243201,168.57651234215564,0.722042062875192
2024-03-27,USA,Energy,Energy (USA),XLE,Low,43.31002566568673,43.81657655237735,43.23498307787969,43.80719757080078,33960000,0.9293329070155565,1.4666093410683922,170.14314934485043,0.6327842434936631
2024-03-28,USA,Energy,Energy (USA),XLE,Low,44.06515837943895,44.36064817020761,43.854097310373874,44.280914306640625,34615200,1.0813673599509022,1.9546560823789694,171.98302182705817,0.6386052161549752
2024-04-01,USA,Energy,Energy (USA),XLE,Low,44.41223924332014,44.740557240293086,43.976043288257344,44.609230041503906,42899000,0.741438472994771,2.9328993278666005,173.25817011790298,0.6445536832906776
2024-04-02,USA,Energy,Energy (USA),XLE,Low,44.80152402590465,45.27993428056519,44.604533252054935,45.2330322265625,38671200,1.3983702127972508,3.409795823183903,175.68096076006933,0.7061380925676175
2024-04-03,USA,Energy,Energy (USA),XLE,Low,45.40188492539548,45.603566989011085,45.251796197476715,45.5425910949707,29148800,0.6843646184445218,4.927582519822815,176.88325909685466,0.679287956152732
2024-04-04,USA,Energy,Energy (USA),XLE,Low,45.61295311027942,45.77711212301726,45.336228428578224,45.51445770263672,36941200,-0.06177380701796187,3.8972137605394197,176.7739915737331,0.6710861678254347
2024-04-05,USA,Energy,Energy (USA),XLE,Low,45.702065565241654,46.18516358006212,45.425337329188565,46.00224304199219,31194600,1.0717151515730494,3.8872926684204057,178.66850522546926,0.6926885332217523
2024-04-08,USA,Energy,Energy (USA),XLE,Low,46.02569259370842,46.15702337177231,45.63171099471018,45.71144485473633,34034600,-0.6321391480637373,2.4708223213154135,177.53907165867878,0.7554028720377598
2024-04-09,USA,Energy,Energy (USA),XLE,Low,45.90843782088818,46.03038604564682,45.39250797853731,45.72551727294922,35322800,0.030785327958038344,1.0887730097773884,177.59372764414258,0.7569067898745787
2024-04-10,USA,Energy,Energy (USA),XLE,Low,45.59888430217932,46.03508030901162,45.40189348061589,45.86623001098633,39199600,0.307733507304353,0.7106291237157336,178.14024305097445,0.6300441765188945
2024-04-11,USA,Energy,Energy (USA),XLE,Low,46.01162618632091,46.030387727615334,45.186136261357,45.833396911621094,39204600,-0.07158447371272691,0.7007426323040633,178.01272229551583,0.6433540183358173
2024-04-12,USA,Energy,Energy (USA),XLE,Low,46.124189811367785,46.41967960066053,44.87188650725441,45.08763885498047,46572400,-1.6271062301549288,-1.9881730249041163,175.1162662005771,0.8777836402113693
2024-04-15,USA,Energy,Energy (USA),XLE,Low,45.30339424088092,45.51915018147414,44.609235089192254,44.66551971435547,48690800,-0.9362192196018526,-2.2881034360314856,173.47679405975816,0.9188061191993373
2024-04-16,USA,Energy,Energy (USA),XLE,Low,44.581087154394076,44.78745692222138,43.96197069411698,44.27621841430664,36497600,-0.8715924555193433,-3.1695625223685964,171.96478341065645,0.8138607782937243
2024-04-17,USA,Energy,Energy (USA),XLE,Low,44.18242134442241,44.62330866158247,43.835341742827495,44.14958953857422,27421000,-0.2859974954218414,-3.7427110795915097,171.47296843709438,0.7506976545363251
2024-04-18,USA,Energy,Energy (USA),XLE,Low,44.299672294936755,44.42631179916889,43.85878861598991,44.01356506347656,25555600,-0.30809907072592013,-3.9705367063533337,170.94466181479356,0.7457595698648906
2024-04-19,USA,Energy,Energy (USA),XLE,Low,44.09798913125243,44.843745142435615,44.03232553006623,44.5435676574707,35451400,1.204180104996655,-1.2066970267831323,173.00314342292108,0.7741059902677289
2024-04-22,USA,Energy,Energy (USA),XLE,Low,44.30904945701897,45.139226950223026,43.957278665621104,44.83435821533203,30244400,0.6528227826235966,0.3780063504383646,174.1325473578409,0.8215460694438566
2024-04-23,USA,Energy,Energy (USA),XLE,Low,44.62800063448047,45.08295822143555,44.41224825293035,45.08295822143555,28657400,0.5544854794386378,1.8220612238831757,175.09808704791675,0.8532981483350294
2024-04-24,USA,Energy,Energy (USA),XLE,Low,44.80153235652037,45.16737703392193,44.58578000527206,45.11578369140625,21303800,0.07281126009848204,2.1884555732683664,175.22557817150468,0.8428285083431217
2024-04-25,USA,Energy,Energy (USA),XLE,Low,45.06418806298694,45.45816966396031,44.67489416316957,45.32215118408203,26500200,0.45741750622652066,2.9731427543263633,176.02709064144776,0.8654071801314694
2024-04-26,USA,Energy,Energy (USA),XLE,Low,44.9140952352557,45.0829454998482,44.44506751769822,44.90471267700195,32366600,-0.9210474264220059,0.8107680604040768,174.4057976532892,0.7486956978969309
2024-04-29,USA,Energy,Energy (USA),XLE,Low,44.773387343931425,45.30807867783148,44.7452468247991,45.2095832824707,22236400,0.6789278614511396,0.8369141035464933,175.58988720554348,0.7064484803247122
2024-04-30,USA,Energy,Energy (USA),XLE,Low,45.02667016809551,45.106404037702596,43.844721650678224,43.86347961425781,35399000,-2.9774741779909797,-2.7049658125537834,170.36174365483495,1.1866630841948467
2024-05-01,USA,Energy,Energy (USA),XLE,Low,43.80250515784796,43.94321492664413,42.93011317946708,43.16462707519531,50943800,-1.593244642714886,-4.3247760685194425,167.6474643008186,1.2793787990428218
2024-05-02,USA,Energy,Energy (USA),XLE,Low,43.45542236667531,43.70869778465873,43.206838228209484,43.4132080078125,34616800,0.5758903747370425,-4.211943004461771,168.61292991121772,1.3027813625855889
2024-05-03,USA,Energy,Energy (USA),XLE,Low,43.45072806829848,43.49763012502243,42.84568187488607,43.41789627075195,38087800,0.010799162638730486,-3.311047588578553,168.63113869574877,1.2190006758061744
2024-05-06,USA,Energy,Energy (USA),XLE,Low,43.5539148941332,44.20117186736656,43.5539148941332,43.76028823852539,33445600,0.7885964019037184,-3.2057252881321108,169.96095778799273,1.2308580858405522
2024-05-07,USA,Energy,Energy (USA),XLE,Low,43.82126912034441,44.041712767053696,43.70401216600103,43.718082427978516,20942200,-0.09644774348108731,-0.33147663513688475,169.79703427940734,1.2013082290646697
2024-05-08,USA,Energy,Energy (USA),XLE,Low,43.4648027477821,43.87754947708276,43.39913914601116,43.66648483276367,19811800,-0.11802346386039497,1.162659778559183,169.59663393801858,1.1962262254511613
2024-05-09,USA,Energy,Energy (USA),XLE,Low,43.71338681798223,44.252769470214844,43.71338681798223,44.252769470214844,22489400,1.3426421652591447,1.933884872666547,171.8737098561306,1.2892417413555979
2024-05-10,USA,Energy,Energy (USA),XLE,Low,44.34657736964946,44.49197483419586,43.89161985728409,44.00887680053711,20568400,-0.5511353811243125,1.3611450128763192,170.9264530302625,1.272438183144669
2024-05-13,USA,Energy,Energy (USA),XLE,Low,44.11206426575666,44.27622327354372,43.704008807773405,43.89162063598633,20978000,-0.26643753050600294,0.3001177614395001,170.47104080982717,1.2349477386795922
2024-05-14,USA,Energy,Energy (USA),XLE,Low,43.80719268639701,43.98073066420066,43.6289598507313,43.947898864746094,24911600,0.1282208948867547,0.5256782182662789,170.68962030387632,0.7961225932154469
2024-05-15,USA,Energy,Energy (USA),XLE,Low,43.854091267735434,44.12612820072502,43.2068343105096,44.04639434814453,38792200,0.22411875412193805,0.8700254138519714,171.0721677543168,0.5583252478289614
2024-05-16,USA,Energy,Energy (USA),XLE,Low,43.94789916133852,44.26683817750575,43.807192982039844,43.9244499206543,24580200,-0.27685450601558914,-0.74191864936618,170.59854674935045,0.5603017050297782
2024-05-17,USA,Energy,Energy (USA),XLE,Low,44.00418798957216,44.60923428010968,43.99011772813609,44.53887939453125,29001600,1.3988324839283584,1.2043083862291803,172.98493463839006,0.6880162505844463
2024-05-20,USA,Energy,Energy (USA),XLE,Low,44.55763743343082,44.656132834139086,44.14020301111577,44.248077392578125,20134600,-0.6529171948336687,0.8121294028945902,171.85548625566423,0.7148323977921238
2024-05-21,USA,Energy,Energy (USA),XLE,Low,44.13550860290127,44.496661958294965,43.999490132022906,44.03232192993164,22467600,-0.48760415222622866,0.19209806922821926,171.01751176885304,0.7379085469333655
2024-05-22,USA,Energy,Energy (USA),XLE,Low,43.85409456455364,43.87285610393551,43.01453446380312,43.18807601928711,34868000,-1.9173322542199167,-1.948668765196171,167.73853785534448,0.9721490606503604
2024-05-23,USA,Energy,Energy (USA),XLE,Low,43.40382776827836,43.55391650290816,42.71904769288004,42.794090270996094,26931400,-0.9122558460697983,-2.573417883889495,166.20833323764708,0.8530587777711371
2024-05-24,USA,Energy,Energy (USA),XLE,Low,43.127105430010445,43.23967468015729,42.73312378969106,42.855072021484375,19041400,0.14250040157908206,-3.7805337627188296,166.4451807799686,0.8613606980347764
2024-05-28,USA,Energy,Energy (USA),XLE,Low,43.00516070820436,43.408524907926754,42.897282738251455,43.295955657958984,28904200,1.0287781951540786,-2.15178102806981,168.15753250671773,0.9531083845949974
2024-05-29,USA,Energy,Energy (USA),XLE,Low,43.17400623203866,43.21152573281543,42.339133823194736,42.531436920166016,30053600,-1.7657971193261512,-3.4085983749709503,165.18821164178416,1.0758396410265874
2024-05-30,USA,Energy,Energy (USA),XLE,Low,42.43763282457473,42.80816160183979,42.423558986077985,42.653385162353516,22731400,0.28672495221924166,-1.2380520417135776,165.6618474626859,1.079545605457451
2024-05-31,USA,Energy,Energy (USA),XLE,Low,42.72842893876287,43.746218336260654,42.68621815728408,43.71338653564453,32503000,2.4851518097714465,2.148185085433396,169.77879586300563,1.3971625459420052
2024-06-03,USA,Energy,Energy (USA),XLE,Low,43.56798997523835,43.582060236022755,42.25471076659174,42.56896209716797,40796600,-2.6180182529289553,-0.6676220825692969,165.33395599770918,1.5105511998029075
2024-06-04,USA,Energy,Energy (USA),XLE,Low,42.12807594320618,42.19843082736666,41.60276353032575,42.16090774536133,34721400,-0.9585724708890409,-2.621602630889164,163.74911021048334,1.518386100709727
2024-06-05,USA,Energy,Energy (USA),XLE,Low,42.21250028966744,42.27816389273508,41.898252535215434,42.15621566772461,21040200,-0.011128976788299383,-0.8822209631565436,163.73088661001697,1.5252898523750944
2024-06-06,USA,Energy,Energy (USA),XLE,Low,42.01081451408388,42.39072583826477,41.851346800170106,42.37665557861328,25506600,0.5229120009874189,-0.6487869196944329,164.58705506542384,1.453336372358686
2024-06-07,USA,Energy,Energy (USA),XLE,Low,42.29692587264433,42.70029005476201,42.00143965577126,42.20780944824219,20089800,-0.3984413778427287,-3.4442014374124863,163.93127213547038,1.4335180771670541
2024-06-10,USA,Energy,Energy (USA),XLE,Low,42.36727712662698,42.780020254607436,42.20780583232695,42.5267448425293,22543800,0.7556312408920629,-0.0991737936722692,165.1699880413178,1.4592817803058755
2024-06-11,USA,Energy,Energy (USA),XLE,Low,42.33913509571129,42.48922383852271,41.949844767367786,42.44232177734375,18591200,-0.1985175811084372,0.6674762167884873,164.84209657634108,1.4075508236710939
2024-06-12,USA,Energy,Energy (USA),XLE,Low,42.79409019710026,42.80816045682287,41.77630085532449,41.987361907958984,32560600,-1.0719485888908808,-0.40054297353570023,163.07507404819285,1.3365526054695962
2024-06-13,USA,Energy,Energy (USA),XLE,Low,41.87480111049907,41.99205805965634,41.391703052514835,41.60276412963867,28495600,-0.9159846221427181,-1.8262211550388985,161.58133144736354,1.3498715166058883
2024-06-14,USA,Energy,Energy (USA),XLE,Low,41.55586350605669,41.602765571665685,41.119667496936394,41.293209075927734,25811400,-0.7440732850017673,-2.166898458532873,160.37904792651355,0.9532673134528261
2024-06-17,USA,Energy,Energy (USA),XLE,Low,41.23691827625475,41.588689083253186,41.086829541737984,41.40107727050781,29547800,0.2612250222106427,-2.6469638722401045,160.7979981300808,0.650674720899825
2024-06-18,USA,Energy,Energy (USA),XLE,Low,41.6684272347508,42.099935522052725,41.47143642134661,41.574623107910156,29285800,0.41918193642263013,-2.0444184792378195,161.4720342923713,0.6357538724203156
2024-06-20,USA,Energy,Energy (USA),XLE,Low,41.69657223367057,42.554893968503265,41.56524502190564,42.33913803100586,34073800,1.838898024670832,0.8378143018797024,164.4413403413695,0.893671565399159
2024-06-21,USA,Energy,Energy (USA),XLE,Low,42.45169979991576,42.568956729531166,42.03426541675668,42.095237731933594,39972600,-0.5760634495998729,1.1837521198358791,163.49405388363076,0.8961978554516807
2024-06-24,USA,Energy,Energy (USA),XLE,Low,42.329275725714695,43.32214309583251,42.25835585489175,43.15666580200195,31188200,2.521492043417428,4.5127437846930185,167.6165434437671,1.1992157889044388
2024-06-25,USA,Energy,Energy (USA),XLE,Low,43.11884014334319,43.260679880888375,42.88244298552413,43.255950927734375,27666600,0.2300574520467613,4.480254571897069,168.00215779282271,1.1850029399074447
2024-06-26,USA,Energy,Energy (USA),XLE,Low,43.30323103746214,43.30323103746214,42.62713860709683,42.83043670654297,23127400,-0.9837125576138472,3.020625335251381,166.34949946955246,1.2374604132288898
2024-06-27,USA,Energy,Energy (USA),XLE,Low,43.05737852607925,43.10465723659523,42.68859953406643,42.929725646972656,15631600,0.23181865062449347,1.3948975898713245,166.7351286345434,1.167198130542848
2024-06-28,USA,Energy,Energy (USA),XLE,Low,43.260680691806535,43.411974731361354,42.939180406860736,43.0952033996582,25670000,0.38546193853259414,2.3754840727886695,167.37782909359294,1.0958072315022775
2024-07-01,USA,Energy,Energy (USA),XLE,Low,43.44033953627818,43.58217927093048,42.86353351295674,43.118839263916016,24563200,0.054845696024719004,-0.08764935238390059,167.46962862895037,1.0338690252682061
2024-07-02,USA,Energy,Energy (USA),XLE,Low,43.534903550952826,43.5443578505828,42.81152879025315,43.08574676513672,25226800,-0.07674719297694477,-0.39348149548719125,167.34110038988874,1.0457573456861713
2024-07-03,USA,Energy,Energy (USA),XLE,Low,43.123570156340186,43.47343694851341,43.04792493968883,43.274864196777344,16280000,0.43893270011430285,1.0376440783908203,168.07561520023106,1.0458067570725824
2024-07-05,USA,Energy,Energy (USA),XLE,Low,43.18976694572344,43.22286240884582,42.409655478255964,42.59877395629883,23450400,-1.5623162614774033,-0.7709149911540703,165.44974253237967,1.0806912453561175
2024-07-08,USA,Energy,Energy (USA),XLE,Low,42.29145135441186,42.731150225376474,42.17325277197121,42.3387336730957,19595000,-0.6104407687176461,-1.755345530097907,164.43976985222363,1.0830141316469455
2024-07-09,USA,Energy,Energy (USA),XLE,Low,41.91795031914007,42.42856549419332,41.79502277369449,41.96522903442383,19086600,-0.8821818846916019,-2.675420417584351,162.98911199135875,0.686905172158984
2024-07-10,USA,Energy,Energy (USA),XLE,Low,41.91794678100109,42.263084619862,41.79029029266172,42.2489013671875,19320800,0.6759699381861495,-1.94227896875252,164.0908693909369,0.7362133589092882
2024-07-11,USA,Energy,Energy (USA),XLE,Low,42.1401592681175,42.778434528615136,41.99359417337475,42.688602447509766,22684800,1.0407396786505707,-1.3547396627329844,165.79862817773108,0.7836122660654373
