date,currency,country,rate_vs_usd,pct_change_1d,pct_change_7d,pct_change_30d,rolling_30d_avg,rolling_7d_vol,tariff_event_nearby
2018-12-14,CAD,Canada,1.3346999883651733,0.007494125284623898,0.6940759593851986,1.9617687364263725,1.3242883364359537,0.0026477787252865183,False
2018-12-17,CAD,Canada,1.3387900590896606,0.30644120477569814,0.20883933335593685,2.1922508276868147,1.3252456704775493,0.0027782929458007007,False
2018-12-18,CAD,Canada,1.341230034828186,0.18225230475528154,0.13887294233876357,2.3121193322344746,1.3262560049692789,0.003128292480063155,False
2018-12-19,CAD,Canada,1.3457000255584717,0.33327547208248376,0.9724384970687838,2.5975324350730578,1.3273916721343995,0.003866740518210156,False
2018-12-20,CAD,Canada,1.3474899530410767,0.13301088270858408,0.5747144334273147,2.7386951047363217,1.3285890022913616,0.005057425690615189,False
2018-12-21,CAD,Canada,1.3498400449752808,0.17440515448001737,0.896974546484941,2.7056647721809934,1.3297743360201517,0.006108114021985632,False
2018-12-24,CAD,Canada,1.3595399856567383,0.7185992679328956,1.8687257914743016,3.0508790678455355,1.331116000811259,0.00816133308507272,False
2018-12-25,CAD,Canada,1.36080002784729,0.0926815102053169,1.9554985921657053,2.7639323940568117,1.3323360006014506,0.0084538079440273,False
2018-12-26,CAD,Canada,1.3586000204086304,-0.16167014944435953,1.4796913963075031,2.7327831121352064,1.333540666103363,0.0077292571094634615,False
2018-12-27,CAD,Canada,1.357300043106079,-0.09568506425903234,1.1981545194036602,2.460937967524357,1.334627334276835,0.006289241531095373,False
2018-12-28,CAD,Canada,1.361899971961975,0.3389028740741429,1.2038304299489377,3.3935642547328504,1.3361173351605733,0.005589833377401351,False
2018-12-31,CAD,Canada,1.3622000217437744,0.022031704822422782,1.0916644439165957,3.6169292870819714,1.3377023339271545,0.004242646786822125,False
2019-01-01,CAD,Canada,1.3394299745559692,-1.671564148021143,-0.7712077040581633,1.6907561756621892,1.3384446660677591,0.007991796475711693,False
2019-01-02,CAD,Canada,1.3625400066375732,1.72536321574146,0.22066441682373483,2.408117234204732,1.3395126660664876,0.008220981654339071,False
2019-01-03,CAD,Canada,1.3631199598312378,0.042564122215815736,0.17048294653680962,3.071453282487524,1.3408666650454204,0.008418760019287872,False
2019-01-04,CAD,Canada,1.3478800058364868,-1.1180200161281295,-0.7890486096797877,2.184892161166152,1.3418273329734802,0.009202383847600394,False
2019-01-07,CAD,Canada,1.3369300365447998,-0.8123845775790395,-1.5007740303804917,1.0834741729280895,1.3423050006230672,0.011723147872266509,False
2019-01-08,CAD,Canada,1.3295999765396118,-0.548275512167562,-2.3716863269944377,0.3206647477091318,1.3424466649691265,0.013973718701210948,False
2019-01-09,CAD,Canada,1.3246999979019165,-0.3685302891210829,-2.7529014273435015,-0.3640369084882189,1.3422853310902914,0.015127329159031849,False
2019-01-10,CAD,Canada,1.3211499452590942,-0.26798917856457605,-1.364761849751417,-0.48584340302832985,1.3420703291893006,0.01735258010407986,False
2019-01-11,CAD,Canada,1.3238999843597412,0.20815495701418385,-2.835881668765561,-0.2711865441760941,1.3419503291447958,0.015329132531117482,False
2019-01-14,CAD,Canada,1.326740026473999,0.2145208964279277,-2.6688724711904865,0.08902296242050411,1.3419896642367044,0.009327516961752281,False
2019-01-15,CAD,Canada,1.3276100158691406,0.06557346411366627,-1.5038423212433316,0.5940457408084576,1.3422509988149007,0.0050752488817966315,False
2019-01-16,CAD,Canada,1.3259600400924683,-0.12428166080022951,-0.8205363147261391,0.034706046352672715,1.3422663331031799,0.0027368498526305724,False
2019-01-17,CAD,Canada,1.3258700370788574,-0.00678776214134702,-0.28053095115584403,-0.7582282072742696,1.3419286688168843,0.002141568895279871,False
2019-01-18,CAD,Canada,1.3280199766159058,0.16215311281828626,0.25062117605854084,-0.84741599134881,1.341550334294637,0.0023836716333000153,False
2019-01-21,CAD,Canada,1.3274999856948853,-0.03915535384833024,0.48064494560802196,-0.39317224148159857,1.3413756688435872,0.0014169867730999463,False
2019-01-22,CAD,Canada,1.3294999599456787,0.15065719565687807,0.4229908340580346,-0.7680328086916877,1.3410326679547628,0.0012679853640941694,False
2019-01-23,CAD,Canada,1.3356000185012817,0.45882352308248553,0.6678016680351062,-0.16742978352193294,1.3409580032030741,0.003335565951845274,False
2019-01-24,CAD,Canada,1.3341100215911865,-0.11156011451446401,0.48960204008332564,-0.03671138846222943,1.3409416715304057,0.0038807319588570507,False
